公开号,申请号,标题,申请日,公开日,授权公告日,国际分类,国际主分类,美国分类,美国主分类,权利要求数,申请人,标准化申请人,发明人,第一发明人,本文引用专利数,引用本文专利数,本文自引用专利数,本文非自引用专利数,自引用本文专利数,非自引用本文专利数,法律状态,同族专利数,技术特征
"CN108619395A","CN201810390735.8","一种降高血压的生物芯片精油药贴","20180427","20181009",,"A61K 36/8988 | A61K  9/70 | A61M 37/00 | A61P  9/12","A61K","A61K36/754 | A61K9/7023 | A61K36/236 | A61K36/284 | A61K36/287 | A61K36/31 | A61K36/32 | A61K36/575 | A61K36/8884 | A61K36/8988 | A61M37/00 | A61P9/12 | A61K2300/00","A61K36","2","张永才","张永才","张永才","张永才","3","0","0","3","0","0","撤回","0","29",
"CN108613930A","CN201810593700.4","一种生物芯片扫描仪用扫描台","20180611","20181002",,"G01N 21/01 | B25H  1/20","G01N","B25H1/20 | G01N21/01","B25H1","5","天津中研工业设计有限公司","天津中研工业设计有限公司","徐虎明","徐虎明","0","0","0","0","0","0","撤回","0","29",
"CN108611250A","CN201810442748.5","一种基于微纳米球腔阵列的单细胞定位与筛选的生物芯片及其制备方法","20180510","20181002",,"C12M  1/00 | C12M  1/34 | C12Q  1/04","C12M","C12M25/00 | C12M41/36 | C12Q1/04","C12M25","10","北京纳米能源与系统研究所 | 北京印刷学院","北京纳米能源与系统研究所 | 北京印刷学院","李舟 | 刘儒平 | 李秀燕 | 封红青 | 李喆 | 李路海 | 朱文佳","李舟","0","0","0","0","0","0","公开","0","18",
"CN108588199A","CN201810413080.1","用于在生物芯片上形成脂质双层的方法","20141023","20180928",,"C12Q  1/6869 | C12M  1/34 | C12M  1/36","C12Q","C12Q1/6869 | G01N33/48721 | C12M1/34 | G01N27/3277 | G01N27/3278 | G01N27/44791 | C12Q2565/607 | C12Q2565/631","C12Q1","24","吉尼亚科技公司","吉尼亚科技公司","R.W.戴维斯 | E.S.刘 | E.T.哈拉达 | A.阿圭尔 | A.特兰斯 | J.波拉 | C.切奇","R.W.戴维斯","2","0","0","2","0","0","公开","30","11",
"CN108585542A","CN201810328001.7","一种还原石墨烯辅助生物芯片及其应用","20180412","20180928","20201208","C03C 17/38 | G01N 21/41 | G01N 21/552","C03C","C03C17/3649 | C03C17/3642 | C03C17/38 | C03C2217/255 | C03C2218/111 | G01N21/41 | G01N21/553","C03C17","10","黔南民族师范学院","黔南民族师范学院","彭开美 | 戴学新 | 杨再波 | 黄德娜 | 杨艳","彭开美","2","0","0","2","0","0","有效","1","9",
"CN108593601A","CN201810319150.7","一种快速检测HIV-1的SPRi生物芯片制备方法及其应用","20180411","20180928",,"G01N 21/552","G01N","G01N21/553","G01N21","5","珠海国际旅行卫生保健中心","珠海国际旅行卫生保健中心","汪海波 | 杨泽 | 莫秋华 | 陈新彬 | 廉国胜 | 史咏梅 | 冯子力 | 伍碧梅","汪海波","9","0","0","9","0","0","公开","0","19",
"CN108602927A","CN201780007185.0","生物芯片用感光性树脂组合物以及斥液性膜的形成方法","20170118","20180928",,"C08F220/24 | C08F220/26 | C08K  3/16 | C08K  5/42 | C08L 33/14 | C12M  1/00 | G03F  7/039","C08F","B01L3/5085 | B01L2200/0668 | B01L2300/0819 | B01L2300/0896 | B01L2300/12 | C08F220/16 | C08F220/18 | C08F220/20 | C08F220/24 | C08F220/28 | C08F220/281 | C08F220/32 | C08F220/325 | C08F2800/10 | C08K5/36 | C08K5/41 | C08K5/46 | C08L33/14 | G03F7/039 | G03F7/0045 | G03F7/0046 | G03F7/16 | G03F7/168 | G03F7/2002 | G03F7/322 | C08F220/1804","B01L3","15","AGC株式会社","agc株式会社","小尾正树 | 樱田智明 | 谷口太平 | 佐佐木都","小尾正树","6","1","0","6","1","0","撤回","0","14",
"CN207904239U","CN201721870694.X","生物芯片承载装置及测序仪","20171227","20180925","20180925","C12M  1/00","C12M","","","10","深圳华大智造科技有限公司","深圳华大智造科技有限公司","龙青山 | 孙磊林","龙青山","0","0","0","0","0","0","有效","0","15",
"CN207866835U","CN201820344846.0","全自动化学发光生物芯片扫描仪","20180314","20180914","20180914","G01N 35/00 | G01N 21/76","G01N","","","6","张明","张明","张明","张明","0","0","0","0","0","0","无效","0","26",
"CN108539510A","CN201810110406.3","一种改进型生物芯片数据获取、处理装置","20180205","20180914",,"H01R 13/627 | H01R 13/639 | H01R 13/66","H01R","H01R13/6278 | H01R13/639 | H01R13/6633","H01R13","6","佛山林稷机电科技有限公司","佛山林稷机电科技有限公司","邵潘英 | 石力峰","邵潘英","5","0","0","5","0","0","撤回","0","39",
"CN108519479A","CN201810352825.8","一种生物芯片反应过程在线自诊断装置","20180419","20180911",,"G01N 33/50","G01N","G01N33/50","G01N33","7","湖南乐准智芯生物科技有限公司","湖南乐准智芯生物科技有限公司","邬鹏程 | 琚新军","邬鹏程","0","3","0","0","1","2","公开","0","14",
"CN108503565A","CN201810301488.X","一种新型生物芯片基片，其制备方法及应用","20180404","20180907","20190809","C07C315/04 | C07C317/18 | C12Q  1/6837 | G01N 21/64","C07C","C07C315/04 | C07C317/18 | C12Q1/6837 | G01N21/6486 | C12Q2565/501 | G01N33/54353 | G01N21/6428 | G01N2021/6439","C07C315","11","大连理工大学","大连理工大学","程昉 | 冯前程 | 何炜 | 孙冰冰 | 曲景平","程昉","3","0","1","2","0","0","有效","3","3",
"CN108511942A","CN201810188599.4","一种改进型生物芯片数据分析设备","20180307","20180907",,"H01R 13/44 | H01R 13/502 | H01R 13/627 | H01R 13/629 | H01R 13/703","H01R","H01R13/6275 | H01R13/44 | H01R13/502 | H01R13/629 | H01R13/7035","H01R13","5","广州迅速光电科技有限公司","广州迅速光电科技有限公司","黄均杰","黄均杰","3","0","0","3","0","0","撤回","0","39",
"CN207816836U","CN201820011054.1","一种生物芯片检测仪","20180104","20180904","20180904","G01N 21/84 | C12M  1/00 | C12M  1/34 | G01K  1/14","G01N","","","5","柯曾国","柯曾国","柯曾国","柯曾国","0","0","0","0","0","0","有效","0","25",
"CN207798685U","CN201820193167.8","一种生物芯片成像仪","20180205","20180831","20180831","G01N 21/64 | G01N 21/01","G01N","","","7","天津威高分子诊断科技有限公司","天津威高分子诊断科技有限公司","迟翔宇 | 李微微 | 鲁明 | 吴冰","迟翔宇","0","0","0","0","0","0","有效","0","26",
"CN108469515A","CN201810201387.5","一种热稳定性生物芯片及其制备方法","20180312","20180831","20201113","G01N 33/50 | C08F299/02","G01N","C08F299/026 | G01N33/50","C08F299","9","黔南民族师范学院","黔南民族师范学院","彭开美 | 杨再波 | 戴学新 | 黄德娜 | 毛海立 | 邹洪涛","彭开美","5","1","0","5","1","0","有效","1","9",
"CN108463725A","CN201680077164.1","生物芯片及生物芯片制造方法","20161223","20180828",,"G01N 33/543 | C08L 33/26 | G01J  1/46 | G01N 21/41 | G01N 21/77 | G01N 33/544 | G01N 33/68","G01N","G01N21/41 | G01N33/53 | G01N33/68 | C08L33/26 | C12Q1/6816 | C12Q1/68 | G01N21/553 | G01N21/7703 | G01N33/54373 | G01N33/545 | G01N2021/7723 | G01N2021/7776 | G01N2021/7789 | G01J1/46 | G01N21/412 | G01N21/4133 | G01N21/774 | G01N33/54353 | G01N33/544 | G01N33/6854 | G01N21/77","G01N21","28","斯科拉福克斯特有限公司","斯科拉福克斯特有限公司","成赫基 | 金宗成","成赫基","1","1","0","1","0","1","撤回","11","12",
"CN108445204A","CN201810187680.0","一种新型的生物芯片数据获取装置","20180307","20180824",,"G01N 33/50 | C12M  1/34 | G01N 33/68","G01N","C12Q1/6813 | G01N33/50 | G01N33/68","C12Q1","5","广州市科卡通信科技有限公司","广州市科卡通信科技有限公司","时建华","时建华","3","0","0","3","0","0","驳回","0","45",
"CN108448307A","CN201810187587.X","一种生物芯片数据分析设备","20180307","20180824",,"H01R 13/502 | G01N 33/48 | H01R 13/627 | H01R 13/629","H01R","G01N33/48 | H01R13/629 | H01R13/502 | H01R13/6275","G01N33","4","广州迅速光电科技有限公司","广州迅速光电科技有限公司","黄均杰","黄均杰","3","0","0","3","0","0","撤回","0","35",
"CN108445203A","CN201810185754.7","一种改进型的生物芯片数据获取装置","20180307","20180824",,"G01N 33/50 | C12M  1/34 | G01N 33/68","G01N","C12Q1/6813 | G01N33/50 | G01N33/68","C12Q1","5","广州市科卡通信科技有限公司","广州市科卡通信科技有限公司","时建华","时建华","3","0","0","3","0","0","撤回","0","46",
"CN108445226A","CN201810185670.3","一种生物芯片数据获取装置","20180307","20180824",,"G01N 33/68 | C12M  1/34 | G01N 33/48 | G01N 33/50","G01N","C12Q1/6813 | G01N33/68 | G01N33/48 | G01N33/50","C12Q1","4","广州市科卡通信科技有限公司","广州市科卡通信科技有限公司","时建华","时建华","3","0","0","3","0","0","驳回","0","44",
"CN108430637A","CN201680072307.X","生物芯片用立柱结构体","20161212","20180821","20201030","B01L  3/00 | G01N 33/50","B01L","B01J19/0046 | B01J2219/00387 | B01J2219/0047 | B01J2219/00509 | B01L3/5085 | B01L3/5088 | B01L2200/025 | B01L2200/0684 | B01L2300/0819 | B01L2300/0848 | C40B60/12 | B01L3/50 | B01L2300/0893 | G01N33/50","B01J19","5","MBD株式会社 | 社会福祉法人三星生命公益财团","mbd株式会社 | 社会福祉法人三星生命公益财团","李敦珵 | 宋濠井 | 李东佑 | 南都铉","李敦珵","5","0","0","5","0","0","有效","8","10",
"CN108374052A","CN201810228084.2","用于生物芯片检测金黄色葡萄球菌的探针组序列","20180320","20180807",,"C12Q  1/689 | C12N 15/11 | C12Q  1/14 | C12Q  1/682 | C12Q  1/6837 | C12R  1/445","C12Q","C12Q1/682 | C12Q1/6837 | C12Q1/689 | C12Q2531/125 | C12Q2563/107","C12Q1","10","徐州工程学院","徐州工程学院","李同祥 | 黄天姿 | 汤薇 | 孙会刚 | 田林 | 董玉玮 | 王陶 | 王春艳","李同祥","0","0","0","0","0","0","公开","0","11",
"CN207704128U","CN201721764740.8","一种生物芯片用显微镜","20171218","20180807","20180807","G02B 21/34","G02B","","","6","深圳市泰华细胞工程有限公司","深圳市泰华细胞工程有限公司","李陶 | 林词雄 | 王旭 | 朱刚 | 刘俊","李陶","0","2","0","0","0","2","无效","0","27",
"CN108369385A","CN201680072701.3","生物芯片制作用紫外线曝光装置","20161202","20180803",,"G03F  7/20","G03F","G03F7/20","G03F7","13","韩国机械研究院","韩国机械研究院","郭凤燮 | 郑錤洙 | 李强昈 | 朴庆泽","郭凤燮","7","0","0","7","0","0","驳回","3","17",
"CN108351591A","CN201680065594.1","荧光分析生物芯片用感光性组合物、荧光分析生物芯片的制造方法以及荧光分析生物芯片","20161109","20180731",,"G03F  7/038 | G01N 37/00","G03F","B01J2219/00317 | B01L3/5027 | B01L3/502707 | B01L3/502715 | B01L2300/0816 | B01L2300/165 | B01L2300/168 | G01N21/6428 | G01N33/54386 | G01N33/54393 | G03F7/0005 | G03F7/0046 | G03F7/038","B01J2219","15","旭硝子株式会社","旭硝子株式会社","樱田智明 | 小尾正树","樱田智明","4","1","1","3","0","1","撤回","5","15",
"CN207659425U","CN201721495715.4","微能量生物芯片","20171110","20180727","20180727","C12M  1/00","C12M","","","4","董敬波","董敬波","董敬波","董敬波","0","0","0","0","0","0","有效","0","5",
"CN108320006A","CN201810110698.0","一种新型生物芯片数据获取、处理装置","20180205","20180724",,"G06K 19/07 | G06K 19/077","G06K","G06K19/0718 | G06K19/07728","G06K19","6","石力峰","石力峰","石力峰","石力峰","0","0","0","0","0","0","撤回","0","38",
"CN108286076A","CN201810343089.X","一种生物芯片原位制备系统及其应用方法","20180417","20180717",,"C40B 60/14 | C40B 50/08","C40B","C40B60/14 | C40B50/08","C40B60","10","中南大学 | 长沙理工大学","中南大学 | 长沙理工大学","刘正春 | 石环环 | 董波 | 梁波 | 朝乐蒙 | 龙孟秋","刘正春","1","0","1","0","0","0","公开","0","28",
"CN207562917U","CN201721637032.8","一种生物芯片移液装置","20171129","20180703","20180703","B01L  3/02","B01L","","","9","广州博翀生物科技有限公司","广州博翀生物科技有限公司","杨思贤 | 吴晶晶 | 郭翠滨 | 刘强","杨思贤","0","0","0","0","0","0","有效","0","9",
"CN108229630A","CN201810114446.5","一种生物芯片数据获取、处理装置","20180205","20180629",,"G06K 19/07 | G06K 19/077","G06K","G06K19/0718 | G06K19/07728","G06K19","5","石力峰","石力峰","石力峰","石力峰","0","0","0","0","0","0","撤回","0","35",
"CN207546546U","CN201721664842.2","组合式微能量生物芯片","20171204","20180629","20180629","B01L  3/00","B01L","","","4","董敬波","董敬波","董敬波","董敬波","0","0","0","0","0","0","有效","0","18",
"CN108220223A","CN201711492253.5","以水凝胶膜为基底的生物芯片及其制备方法","20171230","20180629","20210723","C12N  5/071 | A61K 49/00 | C08J  7/04 | C09D189/00","C12N","A61K49/00 | C12N5/0602 | C08J7/0427 | C08J2300/00 | C08J2489/00 | C09D189/00 | C12N2513/00 | C12N2533/50","A61K49","10","深圳溪谷能源科技有限公司","深圳溪谷能源科技有限公司","马名泽","马名泽","4","0","0","4","0","0","有效","0","16",
"CN207536264U","CN201721432943.7","生物芯片检测和良品封装系统","20171101","20180626","20180626","B65B 57/14 | B07C  5/34 | B65B 15/04 | G01D 21/00","B65B","","","5","江苏凯尔生物识别科技有限公司","惠州市硕贝德通讯科技有限公司","陈东 | 王海昌 | 陈松 | 姚燕杰 | 王凯 | 姜海光","陈东","0","0","0","0","0","0","有效","0","56",
"CN207533577U","CN201721431307.2","生物芯片良品自动筛分机构","20171101","20180626","20180626","B07C  5/34 | B07C  5/36 | G01R 31/01 | G01R 31/28","B07C","","","5","江苏凯尔生物识别科技有限公司","惠州市硕贝德通讯科技有限公司","陈东 | 王海昌 | 陈松 | 姚燕杰 | 王凯 | 姜海光","陈东","0","1","0","0","0","1","无效","0","53",
"CN108192995A","CN201810228083.8","用于生物芯片检测黄曲霉的探针组序列","20180320","20180622",,"C12Q  1/6895 | C12N 15/11 | C12Q  1/6837 | C12Q  1/6844","C12Q","C12Q1/6895 | C12Q1/6837 | C12Q1/6844","C12Q1","10","徐州工程学院","徐州工程学院","李同祥 | 黄天姿 | 孙会刚 | 汤薇 | 田林 | 张传丽 | 李文 | 高兆建","李同祥","4","0","1","3","0","0","驳回","0","11",
"CN108165517A","CN201711488605.X","以胶原蛋白膜为基底的生物芯片及其制备方法","20171230","20180615","20210608","C12N  5/00","C12N","C12N5/0062 | C12N5/0075 | C12N2513/00 | C12N2533/54","C12N5","10","深圳溪谷能源科技有限公司","深圳溪谷能源科技有限公司","马名泽","马名泽","3","0","0","3","0","0","有效","1","16",
"CN207439936U","CN201720566881.2","一种荧光分析仪及其液相生物芯片检测系统","20170519","20180601","20180601","G01N 21/64","G01N","","","10","深圳市液芯生物科技有限公司","深圳市液芯生物科技有限公司","王石磊","王石磊","0","0","0","0","0","0","有效","0","28",
"CN207391426U","CN201721326440.1","一种微生物芯片检测及支撑装置","20171016","20180522","20180522","C12M  1/34 | C12M  1/00 | C12M  1/38","C12M","","","5","田素红","田素红","田素红 | 罗亨胜 | 成国顺","田素红","0","0","0","0","0","0","无效","0","34",
"CN107998424A","CN201810068443.2","一种教学实验用生物芯片清洗消毒装置","20180124","20180508",,"A61L  2/18 | A61L  2/26 | B08B  3/02 | B08B  3/12","A61L","A61L2/18 | A61L2/26 | A61L2202/17 | B08B3/02 | B08B3/12","A61L2","5","卢见恺","卢见恺","卢见恺","卢见恺","3","0","0","3","0","0","驳回","0","48",
"CN207301117U","CN201721125331.3","一种微生物芯片检测及支撑装置","20170904","20180501","20180501","G01R  1/04","G01R","","","5","合肥职业技术学院","合肥职业技术学院","蔡玉华 | 胥振国 | 胥正继 | 李平","蔡玉华","0","1","0","0","0","1","无效","0","19",
"CN107966522A","CN201610914517.0","生物芯片的滴定模块及其滴定测试设备","20161020","20180427","20200908","G01N 31/16","G01N","G01N31/16","G01N31","20","京元电子股份有限公司","京元电子股份有限公司","刘光祥 | 吕杰文 | 周锡华 | 简世展","刘光祥","9","0","0","9","0","0","有效","1","11",
"CN207243900U","CN201721079338.6","一种生物芯片孵育反应器","20170826","20180417","20180417","C12M  1/38 | C12M  1/00","C12M","","","6","重庆彤芯微集成电路有限公司","重庆彤芯微集成电路有限公司","曹登叙","曹登叙","1","0","0","1","0","0","有效","0","25",
"CN207114288U","CN201721108834.X","一种用于生物芯片点样仪试剂加样的液体存储池","20170831","20180316","20180316","G01N  1/28","G01N","","","7","博奥生物集团有限公司","清华大学","罗强 | 王宝泉 | 王彤珺 | 王佳 | 王磊 | 邢婉丽 | 程京","罗强","0","0","0","0","0","0","有效","0","19",
